username,anora,conclave,the-brutalist,emilia-perez,nickel-boys,wicked-2024,maria-2024,oppenheimer-2023,poor-things-2023,the-holdovers,american-fiction,everything-everywhere-all-at-once,all-quiet-on-the-western-front-2022,the-fabelmans,the-banshees-of-inisherin,women-talking,top-gun-maverick,elvis-2022,coda-2021,the-power-of-the-dog,west-side-story-2021,dont-look-up-2021,king-richard,tick-tick-boom-2021,dune-2021,mank,nomadland,the-trial-of-the-chicago-7,borat-subsequent-moviefilm,promising-young-woman,palm-springs-2020,parasite-2019,1917,once-upon-a-time-in-hollywood,jojo-rabbit,green-book,roma-2018,black-panther,bohemian-rhapsody,eighth-grade,can-you-ever-forgive-me,the-favourite,cold-war-2018,the-shape-of-water,three-billboards-outside-ebbing-missouri,lady-bird,get-out-2017,call-me-by-your-name,dunkirk-2017,i-tonya,blade-runner-2049,moonlight-2016,la-la-land,hidden-figures,arrival-2016,lion,spotlight,the-big-short,the-revenant-2015,the-martian,mad-max-fury-road,birdman-or-the-unexpected-virtue-of-ignorance,boyhood,the-grand-budapest-hotel,the-imitation-game
brennan51,,,,,,-0.01,,1.45,,1.45,,,,,,,1.93,,,,,,,,0.96,,,0.96,,,0.96,0.96,1.45,1.93,,,,0.96,,,,,,,,0.48,,,0.48,0.48,,,1.45,1.45,,,,1.45,,1.93,,,0.96,1.93,
localhero_,0.46,0.93,0.46,-1.88,1.39,0.46,,1.86,-1.41,1.86,-0.01,,,1.86,0.93,,0.93,-0.94,,,1.86,-1.88,,,,,1.86,,,,,1.86,,,,,,,,,,,1.39,1.39,,1.86,,,1.39,,,1.39,1.86,,1.39,,,,-1.41,,1.86,,,,-0.01
mikkocito,1.29,-0.27,0.77,,,,,1.29,1.81,1.81,-0.27,1.81,,0.25,,,-0.27,0.77,,,,0.25,,,0.77,,,,,,1.29,1.81,,,,,,,,,,,,,,,1.29,,,0.77,0.77,-0.27,1.29,,,,,,,,,,0.25,-0.27,
just2good,1.78,-0.42,0.68,-0.97,0.68,-1.52,0.68,0.13,0.68,-0.42,0.13,0.68,-0.97,-0.42,1.78,0.13,0.13,-0.42,0.13,0.13,0.13,-0.97,,-0.42,0.13,0.68,0.68,-0.42,-0.42,0.13,0.13,1.78,0.13,,0.68,,1.23,,,1.78,,0.68,,,1.78,0.13,,1.23,0.68,,1.23,1.23,1.78,,1.78,-0.97,,,1.78,,,1.23,,1.78,
ericszyszka,1.34,0.89,0.89,,1.78,,-0.88,1.78,0.45,1.34,,0.89,,0.89,0.45,,0.89,0.89,,0.89,,-0.88,0.01,,1.78,0.01,,,,,,,0.89,1.78,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eyebrowcinema,0.8,0.31,1.28,0.31,1.77,-0.17,-0.66,1.77,1.28,0.8,0.31,1.28,0.8,0.8,1.77,1.28,0.31,0.31,-0.17,1.28,1.28,-2.12,-0.17,0.31,1.28,1.77,1.28,-0.17,1.28,0.8,0.8,1.28,0.8,1.77,-0.66,-1.15,1.28,0.31,-1.15,0.8,0.31,1.28,,1.77,1.28,0.8,-0.17,0.8,1.28,-0.17,1.77,0.8,0.31,-0.66,0.8,-0.66,,-0.17,1.77,1.28,0.8,1.28,1.28,0.31,-0.17
ajschlecht,0.67,0.67,-1.42,-2.46,,-0.37,,1.19,1.19,1.19,,0.15,,0.67,0.67,,1.71,0.15,,-0.9,0.67,,,,1.19,-1.42,,,,,,1.71,,0.67,,,,,,,,,,,-1.94,,,,,0.15,,,,,,,,,,0.67,1.71,,,,
ptabro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.69,0.14,0.69,,1.79,
mazinkaiser19,1.48,1.48,-1.09,,,1.48,,,1.48,,,1.48,,,-0.23,,0.62,,,,,,,,1.48,,,,,0.62,0.62,1.48,,,0.62,,0.62,,,,,1.48,,,,0.62,,,,1.48,,,,,1.48,,,,0.62,,,0.62,,,
skipper_schutt,,0.4,1.67,-2.14,0.82,0.82,,0.82,0.82,1.67,0.4,1.67,0.82,1.67,1.25,-0.03,1.25,-0.03,0.4,-0.45,1.25,-0.45,-1.72,-0.03,1.25,0.82,1.25,-0.03,,0.82,-0.03,1.67,1.25,,1.67,-1.3,1.25,0.82,-0.45,1.67,-0.03,-0.03,,1.67,0.82,1.67,0.82,1.25,1.25,0.82,1.67,0.82,1.67,-0.45,1.25,0.4,1.25,0.82,1.25,1.67,0.82,0.82,1.67,1.25,0.82
oh_dae_su,,1.16,,,,,,1.16,0.53,1.16,1.16,1.8,,0.53,0.53,0.53,,,1.16,,,-0.73,,,,-0.1,1.16,1.16,,1.16,1.16,1.8,0.53,1.16,1.16,,,-0.1,-1.37,1.16,1.16,1.16,,-0.1,1.16,,1.16,,1.16,0.53,1.16,,1.16,1.16,2.43,,1.8,1.16,,1.16,2.43,-1.37,,1.16,0.53
porksweats,0.23,0.8,0.23,,,,,0.8,1.38,1.38,0.8,1.38,,0.23,1.38,-0.34,,1.38,,0.23,0.8,,0.23,0.8,0.8,,,,1.38,,0.8,,,1.95,-0.34,,,,,,,,,0.8,,,0.23,,,,,,1.38,,1.38,,,,,,,-0.34,,0.23,
joshalmeida,0.41,-0.13,0.41,-0.67,,1.5,,0.96,0.41,,,,,0.41,-0.13,,2.04,,0.96,,,,,,1.5,-0.13,-0.13,,-0.13,0.96,,2.04,,0.41,-0.13,,,0.96,-0.13,,,,,1.5,,-0.13,2.04,-1.22,2.04,,2.04,,2.04,,1.5,,,,0.41,-0.13,1.5,2.04,,,
noeljpenaflor,1.87,0.57,1.22,-0.08,,0.57,,1.87,1.87,1.22,0.57,1.22,,1.87,1.87,0.57,1.22,-0.73,1.22,1.87,1.22,0.57,0.57,1.22,1.22,0.57,1.87,1.22,,1.87,0.57,2.52,1.22,2.52,-0.08,,,1.87,,,1.22,1.87,0.57,,1.87,1.22,1.87,1.22,,1.22,2.52,1.22,,0.57,,,2.52,1.87,,,1.87,0.57,,,
mjsays,,,,,,,,1.52,,,0.48,,,,,,,,,0.48,,,,-2.12,0.48,,1.0,,,1.52,,0.48,1.0,1.52,,-1.08,,,-1.6,1.52,,,2.04,-1.08,,1.0,,2.04,,,,1.52,,,1.52,,,,,,,-2.12,1.52,,
sean_chavel,1.72,0.77,1.25,,-1.58,,-1.11,0.3,1.72,-0.17,-0.17,-1.11,,-0.17,-0.64,-2.06,0.77,-1.58,-0.17,-1.11,0.77,0.3,0.77,,-1.11,-0.17,-0.17,0.77,0.3,0.3,-0.17,1.72,0.3,1.72,-1.11,,,,,1.25,,1.25,-1.11,-1.11,,0.3,1.25,-1.11,0.77,0.3,0.77,,1.72,,1.25,,0.77,0.77,,0.3,1.72,,1.72,,
laranotzhivago,1.03,1.54,1.54,1.03,-0.48,2.04,0.02,1.54,1.54,1.54,-0.48,1.54,0.02,1.03,0.53,1.03,1.54,0.53,0.53,0.53,1.54,-1.49,-0.48,1.54,1.03,1.03,1.03,1.03,0.02,1.54,-1.49,1.54,1.03,,1.54,,,,,0.53,,,,,0.53,0.53,,1.03,0.02,,0.53,0.02,2.04,,1.54,,1.03,,,,1.54,,,1.03,
thelistislife42,1.11,0.01,0.56,-1.09,,-1.09,0.56,-0.54,1.11,1.11,0.01,2.21,0.01,1.66,1.11,0.56,0.01,0.56,0.01,0.01,0.01,-0.54,0.01,0.01,0.01,,,0.01,0.01,1.11,0.56,1.66,1.11,1.11,1.11,0.56,1.66,0.56,1.11,1.11,,1.11,0.56,1.66,,1.66,1.66,1.66,,1.11,1.66,1.66,,,,,1.66,-0.54,,,1.66,1.66,1.66,1.66,1.11
aleechaye,-2.16,0.84,-1.16,-1.16,-0.66,0.84,-0.16,1.34,-1.16,1.84,0.84,-0.66,-1.16,0.84,1.34,0.84,0.84,0.84,1.34,0.84,1.84,1.34,-0.66,0.84,-1.16,1.84,-0.66,0.84,-2.66,0.84,1.84,-0.66,0.84,0.34,1.84,0.84,0.34,0.34,0.34,1.34,0.34,-0.66,-0.16,0.84,,-0.66,,1.34,-0.66,,0.34,,1.84,,,,,1.84,0.34,,,-1.16,1.84,,
xraybutton,0.92,-0.38,,,,,,0.92,0.92,0.92,,0.92,0.27,0.27,0.27,0.92,0.27,-0.38,,,,,-0.38,,,-1.03,-0.38,-0.38,0.27,0.27,,0.92,0.92,1.57,1.57,1.57,,,,,0.27,1.57,0.27,,0.92,,1.57,,,1.57,,,1.57,,,,,,,,,,,0.92,
thedayofthedot,0.75,0.35,,,,,,,1.54,1.54,,0.75,0.75,,0.75,,1.54,,,,,-0.84,-0.05,,,,,,,1.54,0.75,,,0.75,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hastapura,,1.01,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,-1.79,,0.07,,,,,,,,-0.86,,,,,,1.01,0.07,,,,1.01,1.01,,,,,-0.86,,0.07,,,,,,
dave_goleb,1.5,,,-1.03,,,,0.66,1.5,1.08,0.66,,-0.18,-0.18,1.08,1.08,0.66,,,0.66,,-0.61,,0.66,,,0.66,,0.66,,,1.5,0.24,1.5,,,,,,,,,,,,1.5,,,,,1.08,,1.5,,1.5,,,,,0.66,1.5,1.5,,,
joekohle,1.74,,1.74,-0.64,,0.55,-0.05,1.74,1.14,1.14,0.55,1.14,0.55,1.14,1.14,,0.55,,,,1.14,-0.05,0.55,0.55,1.14,1.14,,0.55,-0.05,,0.55,1.74,,1.74,,,,,,1.14,0.55,0.55,,,0.55,1.14,,,1.74,0.55,1.14,,1.14,,,,,,,,1.74,,,,
jaywill,0.92,1.4,,-0.52,-0.52,,,0.92,0.92,0.92,0.92,-0.52,,0.44,0.44,-0.04,0.44,0.44,1.4,-0.04,-0.04,-0.52,1.4,-1.0,,-0.04,-0.04,0.44,,0.44,0.92,1.88,0.44,1.4,1.4,,,,-0.04,1.4,0.44,,,-0.52,0.92,0.92,0.92,,0.44,0.92,0.44,0.92,1.4,,,,1.4,1.4,,1.4,,1.88,,1.88,
zascmo,1.91,-0.2,1.91,-1.25,1.38,0.33,0.33,1.91,0.33,1.38,-0.2,-0.2,-0.2,1.38,1.91,0.33,0.33,0.85,-0.2,0.85,0.85,,-0.73,,0.85,1.91,0.85,-0.73,,-0.73,-0.73,1.38,0.85,1.38,-1.25,,,0.33,,,,2.43,2.43,1.38,,,0.85,,1.91,,1.91,2.43,-0.2,,,,,,,,2.43,-0.2,0.85,0.85,
jennaipcar,-1.32,-0.14,-0.14,,1.04,,,0.45,1.04,0.45,,-0.14,-1.91,-0.14,0.45,-1.32,-0.14,0.45,,1.04,-0.14,,,,0.45,-1.91,,-0.73,0.45,,-0.73,-0.14,0.45,-0.14,-0.14,-2.49,1.04,-0.14,,,-0.14,-0.73,-0.14,-0.14,-3.08,-0.14,1.04,1.04,0.45,,1.04,1.04,-0.14,1.04,1.04,,1.04,0.45,1.04,0.45,0.45,0.45,-0.14,1.04,-0.14
leighwhannell,-0.07,0.97,1.49,-2.68,,-0.07,,1.49,,1.49,0.45,0.45,,0.97,0.97,,,-0.07,,,0.45,-0.59,,1.49,0.97,,,,,-0.07,0.45,1.49,,0.97,0.45,,,0.97,-0.07,,,0.45,,,,0.45,0.45,1.49,,,,,1.49,,,,,,,,1.49,-0.07,,,
kay_mac,0.52,,,,,,,,-0.43,,,,0.52,,0.52,,1.48,0.52,,,,-2.33,,0.52,-0.43,,0.52,,,0.52,,,1.48,0.52,,,,,,0.52,,0.52,,,,0.52,0.52,1.48,,,,0.52,,,,0.52,,,,,1.48,,,,
joshypoo74,,,,,,,,1.23,,,,,,1.23,,,0.42,0.42,,,1.23,,,,1.23,,,,0.42,,,2.03,1.23,2.03,1.23,0.42,1.23,,-1.19,1.23,0.42,-0.39,0.42,,1.23,0.42,,,,1.23,,,,,,,,,,1.23,,,2.03,,0.42
simononfilm,1.71,-0.85,1.71,-1.28,0.0,-2.14,-1.28,1.71,-1.71,0.0,-0.85,1.71,-1.28,1.71,0.85,0.0,1.28,-1.71,-1.28,1.71,1.71,-1.28,-0.85,-0.85,-1.28,,,-1.28,0.85,-1.71,1.28,1.71,-0.85,,-1.71,-1.71,1.71,,-2.14,1.71,1.71,1.71,,1.71,1.28,,1.28,,0.85,,,1.71,-0.43,-1.28,,,,0.0,,,1.71,1.28,,,
rstrahs,,,,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,,0.55,,,,,,,,,1.16,,1.16,0.55,2.38,,,,1.77,,1.77,1.77,,1.77,1.16,,,,
matheusfiore,-0.23,-0.67,-1.12,,0.65,-0.23,,-0.23,,,,,-1.12,-1.12,,,,,,1.1,,-0.23,,,,-1.12,-2.0,-1.12,0.65,,-0.23,-0.23,-2.0,,0.21,-0.23,,0.21,-2.0,0.65,-0.23,0.21,0.65,-1.12,0.21,0.21,0.65,0.65,-0.23,-0.23,,1.1,0.65,-0.67,1.54,-0.23,,,-0.23,,1.54,0.65,,,
michaeleternity,1.52,0.55,0.55,0.07,0.55,1.04,-0.9,0.07,1.04,1.52,1.04,1.52,1.04,1.04,1.52,-0.9,1.04,0.55,0.55,-0.9,1.52,1.52,0.07,1.04,1.04,1.52,1.52,1.04,0.55,0.55,1.52,1.52,1.52,1.52,1.52,1.04,0.55,1.04,1.04,1.52,1.04,1.52,0.55,1.52,0.55,1.52,1.04,0.55,1.04,1.52,1.04,0.07,2.01,1.52,1.04,1.04,1.04,1.04,1.52,1.52,1.52,,,,
dallasfrance,1.85,0.91,1.85,-1.92,0.91,-0.98,,0.91,,,-0.04,1.85,,,0.91,1.85,-0.98,,,,-0.04,,,,-0.04,-0.04,1.85,,,-1.92,-0.04,0.91,-0.98,-0.98,,,0.91,,,-0.98,,0.91,1.85,-0.04,-2.87,0.91,0.91,0.91,0.91,-2.87,-0.04,1.85,-0.04,,-0.04,,0.91,-0.04,-0.04,0.91,1.85,-0.98,0.91,-0.98,
kevincormier,2.5,0.98,,-0.53,,0.23,,2.5,,,,0.98,1.74,2.5,0.98,0.23,2.5,3.26,0.23,,0.23,0.23,,-0.53,0.23,0.23,0.98,1.74,0.23,0.98,,1.74,0.98,1.74,1.74,1.74,0.23,0.98,2.5,0.98,0.23,0.23,,1.74,2.5,0.23,1.74,0.98,0.98,0.98,1.74,0.98,0.98,,0.98,,3.26,1.74,1.74,1.74,0.98,0.23,0.98,0.98,
dz1ga,,0.49,-0.14,,,,,-0.14,1.13,-0.14,,,,-2.04,,,,,,,,,,,,,,,,,0.49,1.13,,-2.67,,,,,,,,,1.13,,,-0.14,,-0.14,,,,1.13,,,,,,,,,,,,,
hotdad23,,,,,,,,,1.11,,,0.5,,,1.11,,0.5,-0.11,,,,,,,0.5,-1.94,1.11,,-0.11,0.5,0.5,1.72,,,-0.11,,1.11,1.11,,0.5,0.5,1.72,-0.72,1.11,-0.72,1.72,0.5,0.5,-0.72,1.11,0.5,1.72,1.72,0.5,1.72,0.5,1.11,,,,,-0.11,,-1.33,-0.11
lilenr1que,1.63,-0.93,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,0.78,1.63,,,,,,,,,,,,,,,,1.63,,,,,1.63,,,,,,,,,,,,
cinemalanguage,1.71,0.03,0.45,,,-1.24,,0.87,1.29,0.87,,-0.39,-0.82,0.03,0.87,,0.45,-0.39,,-0.39,0.03,-2.08,,-1.24,1.29,,0.87,-0.39,,-1.24,,,0.03,1.29,-0.39,,,,,0.03,,1.29,1.29,,1.29,0.87,,0.45,1.29,,0.87,,-0.39,,0.87,,,,0.45,,,0.87,0.45,1.29,
spotlessfilms,0.35,,,,,-0.04,,1.14,1.14,0.35,,1.54,,1.14,0.35,,0.75,-0.04,-0.04,0.75,-0.04,-0.83,-0.04,0.35,0.75,0.75,0.75,0.75,0.35,0.75,,,,,,,1.54,,-1.22,-0.04,,1.54,,,,,,,,0.35,1.54,1.54,1.54,,,,,,,,-0.04,1.54,-0.04,,
belsf,,0.53,,,,1.42,,0.97,0.53,1.42,,,0.53,,,,1.42,0.53,1.42,,0.53,,,,,,,,,0.09,0.53,,1.42,-0.35,1.42,0.97,,0.09,0.97,,,,,,,-1.24,0.53,,-0.35,0.53,,,1.42,1.42,,,,,,,,,,,
crimsen,,,,,,,,0.71,0.71,0.12,0.12,,0.12,0.12,1.31,0.12,1.31,-0.48,,0.71,,,,,,,,,,,,,,,,,,,,0.12,,1.31,,,,,,0.71,,,1.9,1.31,,,,,,,,,,,,,
taoa,,,,,,,,0.34,,,,-0.55,,,,,,,,,,,,,0.34,,,,,,,0.78,,-0.55,,,-1.88,,,,,,-0.11,,,,-0.55,,0.34,,1.66,,,,0.78,,,,,,,,,,
frostyfoxx,,-0.83,,,,,,,1.83,,,-0.3,0.23,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,0.77,,,,,,,,,,,,,,,-1.36,,,
arbogast1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,,0.73,,,,,,1.27,,,,,,,,,,0.73,,
hotsake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,1.36,,,,,,0.3,0.3,,,,,0.3,,,-0.23,,,,0.83,,0.3,1.36,1.36,,,,0.83,1.36,0.83,,,0.3,
tectactoe,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.06,,-1.06,,0.71,0.71,0.12,0.71,-2.24,,-0.47,,,0.12,,1.29,,-0.47,0.12,0.71,0.12,0.71,0.12,-0.47,,0.12,1.29,0.12,1.29,,0.12,-0.47,0.12,0.12,0.12,0.12,0.12,1.29,
josecanas,0.87,1.94,,-1.79,,-0.19,,0.34,0.87,1.4,-0.19,1.4,0.34,,0.34,,0.87,-0.72,0.87,1.4,0.87,-0.72,,,0.87,-0.72,0.87,,,0.34,0.87,,1.4,0.87,-0.19,0.87,,0.87,-0.19,0.87,-0.72,0.87,,,,0.34,1.94,,,,,,0.87,,,,,0.34,,,0.87,0.34,-0.19,,0.87
loureviews,,0.64,,-3.15,,-0.88,,2.91,1.39,,,,,,,,,0.64,1.39,,0.64,-3.15,,2.15,,,,,,,,,,,,,,,,,,-0.88,,2.15,1.39,0.64,1.39,1.39,1.39,,-1.64,0.64,,0.64,,,,1.39,,,1.39,1.39,1.39,1.39,-0.88
mattmahogany,-0.41,0.83,-0.41,-1.64,-0.41,-1.02,,0.21,0.21,1.44,0.83,1.44,1.44,0.21,0.21,-0.41,1.44,0.83,1.44,0.21,,-1.02,0.83,-1.02,1.44,-0.41,1.44,0.83,0.83,1.44,1.44,1.44,1.44,1.44,1.44,0.83,0.21,,1.44,1.44,1.44,1.44,,,0.83,1.44,,,,1.44,2.06,1.44,,,2.06,0.83,,1.44,,,1.44,1.44,,,
connorcarey,2.02,1.49,0.96,0.43,0.96,0.96,0.43,2.02,2.02,2.02,0.96,1.49,0.96,2.02,1.49,0.96,2.02,0.96,1.49,1.49,2.02,0.96,0.96,0.96,2.02,0.96,1.49,1.49,0.96,1.49,1.49,1.49,2.02,2.02,2.02,1.49,0.96,1.49,0.96,1.49,1.49,1.49,-0.11,1.49,1.49,2.02,2.02,2.02,2.02,1.49,2.02,2.02,2.02,0.96,1.49,0.96,1.49,1.49,1.49,1.49,2.02,2.02,2.02,2.02,0.96
puffyjacket,,,,,,,,0.8,1.32,1.32,0.28,0.8,1.32,0.8,0.8,0.28,1.84,0.28,1.84,0.8,0.8,-0.24,1.32,0.8,1.84,-0.24,1.32,0.8,0.28,1.32,1.32,1.84,1.32,0.8,0.28,1.32,0.28,0.8,1.32,0.8,,-0.24,,,1.32,1.32,0.8,1.32,1.32,0.8,0.28,1.32,1.84,0.8,0.8,1.84,1.32,0.8,0.8,1.32,1.84,1.84,1.32,0.8,0.8
marna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,
mayawacko,-0.22,0.32,,,,0.86,,,-0.75,0.32,,,,,,,,-2.37,0.86,,,-0.75,,,,,0.86,,,0.86,0.86,1.94,0.86,-0.22,-0.22,,1.4,,,1.94,0.32,0.86,1.4,1.4,,1.94,1.94,1.94,0.32,0.86,-0.22,1.94,1.94,1.94,1.4,,-0.22,,,,,,,,
anhonestmess,1.17,0.76,,,-0.88,0.35,,0.35,1.58,1.17,,-0.88,,1.58,0.35,,0.76,0.35,,0.76,0.76,,,,-0.47,-1.29,,,,,,-0.06,-0.47,-0.88,,-1.7,,0.76,,0.35,,0.76,,-1.29,-1.7,0.35,0.35,-0.47,,-0.47,-0.06,0.35,1.58,,1.58,,-0.06,-1.29,-0.47,,-0.47,1.17,-0.06,-1.7,
moviesarelife1,1.96,1.1,1.1,0.68,1.53,1.96,0.25,1.96,-0.61,1.53,1.1,1.1,1.96,0.68,1.53,0.68,1.53,1.1,1.96,0.68,0.68,0.25,1.53,1.53,0.68,-0.18,0.68,1.1,1.1,1.53,1.53,1.53,1.96,1.1,1.1,1.53,1.53,1.53,,1.1,,,1.96,,,1.53,1.96,,1.1,,1.53,1.96,1.53,,1.1,,,,1.1,1.53,1.53,0.68,0.25,-1.03,
vonnysimarmata,,,,,,,,,,1.09,,0.6,0.6,,,,1.57,,1.57,,,0.6,,,,,,1.09,,1.09,,,,,,,,,,0.6,,1.09,,,1.57,,0.6,,,,,,0.6,,0.12,,1.57,,,,,,0.6,,
xfaxe,1.43,0.89,1.43,-0.74,1.43,-0.2,0.35,1.43,1.43,0.89,0.89,1.43,1.43,1.43,0.89,0.35,,0.89,,-0.2,1.43,1.98,0.89,0.35,0.89,0.35,,0.35,0.89,,,1.43,0.35,1.43,1.43,,0.89,,-0.2,1.43,,1.43,,1.43,,1.43,1.43,0.35,0.89,,0.89,1.43,-0.74,,1.43,,1.43,1.43,1.43,0.89,0.35,1.43,0.89,0.35,
nathanrabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,1.28,,,,,1.69,-0.73,,,,0.88,0.88,,,,-1.54,1.69,,0.48
jhuang98,1.1,0.0,1.65,-1.1,1.1,-1.1,-0.55,1.65,1.1,0.55,0.0,1.65,-0.55,1.1,0.55,0.0,1.65,-1.1,0.0,-0.55,1.65,-1.1,-1.1,0.0,0.55,-1.1,-0.55,0.0,0.0,0.0,0.0,1.65,0.0,0.55,1.1,0.0,0.55,-0.55,-1.65,0.55,0.0,,0.0,1.1,1.1,0.0,0.55,1.65,,0.55,,,,-0.55,1.65,0.0,0.55,1.1,1.65,1.1,1.65,0.0,1.1,1.1,1.1
chriscabin,,,0.77,,,-1.68,,,,1.26,-1.19,,,1.75,,,,0.77,,,0.77,-2.17,,,,1.26,,-1.68,0.28,,,,,,-1.19,-0.21,,,-1.68,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,
blakemower,2.07,0.65,1.12,,1.12,-1.24,,0.65,2.07,1.59,0.65,1.59,,2.07,1.12,0.18,1.12,1.59,1.12,,,,,1.12,0.18,,,,0.65,,,,,,2.07,,,0.65,-0.29,0.65,,,,,,,1.12,,0.65,,,,1.12,,0.65,,,,,,1.12,2.07,,2.07,
keeganeatspie,,,,,,0.66,,0.21,-0.23,,,1.55,,1.11,0.66,,1.55,0.66,,0.66,0.21,0.66,0.66,-0.68,1.11,,,,0.66,0.66,,,0.66,,1.55,,,0.66,,,,0.66,,1.11,,0.21,0.66,0.66,0.21,,0.66,,1.11,0.66,0.66,,1.11,-0.68,0.21,0.21,1.55,1.55,-0.68,0.66,0.21
ironwatcher,0.73,0.73,0.73,0.11,,0.73,0.73,0.73,1.35,1.96,0.11,1.35,0.73,0.73,0.73,0.11,0.11,0.11,-0.51,0.73,0.11,0.73,0.73,0.73,1.35,0.11,0.73,0.11,,0.73,0.73,1.96,-0.51,0.73,0.11,-0.51,1.96,0.11,-0.51,0.73,,1.35,0.11,0.73,1.35,0.73,1.35,1.35,0.11,0.73,1.35,0.11,1.96,,,,0.73,,1.35,,1.96,,,,
millenniummambo,,,,,,,,1.18,,,,,,0.64,0.1,,0.64,0.1,,0.64,,-0.99,,,0.1,,,,,-0.45,,,,,1.18,,,,,,,,0.1,,,1.73,,,,,1.18,,,,0.64,,,,,,,,,1.73,
gonegirls,,0.68,,-0.42,,0.68,,1.78,,,,1.78,,,1.23,1.23,1.23,,0.13,,,0.68,,,0.68,0.13,1.23,0.68,-0.42,,0.68,1.23,0.68,0.13,1.23,-0.42,0.68,-0.42,0.13,1.23,1.23,1.78,,0.68,0.68,1.23,1.23,1.78,1.23,1.78,0.68,2.33,1.78,0.68,1.78,0.68,1.78,-0.42,1.23,1.23,2.33,1.78,1.78,1.23,
amundsens,-0.6,1.28,0.81,-2.02,1.28,0.34,,1.28,1.28,1.28,-0.6,0.34,-0.13,1.28,1.75,1.28,0.34,1.28,1.28,,-0.6,-1.55,0.34,-0.13,-0.13,-0.13,1.28,1.75,0.34,-1.08,,,1.28,-0.13,,,,,,0.81,,,-0.13,1.28,-0.13,0.81,,,,,0.81,,,,-0.6,,1.75,,-0.6,,1.75,,-0.13,1.75,
maskull,1.89,,,,,1.36,,,0.84,,,-1.24,,,,,1.36,1.89,,,,,,,1.89,,-0.2,,,,0.84,,,1.89,,-0.2,,1.36,-0.2,,,0.84,,0.32,,1.89,0.32,,,,1.89,0.32,0.84,,,,-0.72,,-1.24,,1.89,0.84,,1.89,
sehnzeleid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,,,,
nbfnicholas,1.09,1.09,1.93,-0.59,,0.25,-0.17,1.09,1.09,1.51,0.67,1.09,0.67,1.93,1.93,0.67,1.09,0.25,1.09,0.25,0.67,0.67,1.09,0.67,1.93,1.93,0.25,1.93,-0.59,1.93,1.09,1.93,0.67,1.93,0.25,0.25,,-0.59,,1.93,,,0.25,,,,,,,,1.93,,,,1.93,,,,,,,,,1.93,
zoelovesfilm,-1.38,0.26,-1.38,-1.93,-1.38,1.36,,-0.84,0.26,-0.29,-0.84,0.26,,1.36,0.26,,,-1.38,-1.38,0.81,,,,,0.26,-1.93,,,,,,0.81,-1.38,0.26,,,0.81,,,,1.36,0.26,0.81,,,,1.91,,,,,1.36,,,,,,,,,,,,,
justacrowbro,1.79,1.29,1.29,-0.21,0.79,1.29,-0.21,1.29,1.29,1.29,,,,0.29,0.79,1.79,1.79,,,,,,,,1.29,,,,,,0.29,,,,0.79,1.29,,,0.29,,,1.29,,,,0.29,,0.79,0.79,0.79,1.79,,,,,1.79,,,,,1.29,0.79,,1.29,
dungeonskramz,,,,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,1.91,,,,,-0.53,1.1,-0.53,,,,,,,,,,,,,,-0.53,,,,,,,,,,,,
14ltobias,,,,,,,,,0.83,,,,,,1.26,,,,,,1.26,-0.03,,,,0.4,,1.69,-0.03,,0.83,1.69,,-0.03,1.26,,,1.69,,0.4,,,0.83,,1.26,-0.47,1.69,0.83,,,0.83,,1.69,-0.03,1.26,,,,,,,,,1.69,
exsanguinate,,,,,,,,,,,,-1.32,,,,,,,,,,,,,-0.82,,,,,-2.84,-0.31,0.19,,,,,,,,,,,1.71,,,,,,,,,,,,-1.32,,,,,,,,,-1.32,
jazaldo,1.11,1.11,1.11,,,-0.59,,1.68,1.68,1.11,-0.59,0.55,,1.11,1.68,,0.55,0.55,-0.02,0.55,-0.02,-0.59,0.55,,,1.11,-0.59,0.55,0.55,1.11,0.55,2.25,1.11,-0.02,-0.59,-1.73,1.11,-0.02,-2.3,-1.16,1.11,1.68,1.68,1.68,-0.02,1.68,1.68,1.68,-0.59,-1.16,0.55,1.68,1.68,0.55,1.11,-0.02,1.11,-1.73,0.55,0.55,1.68,1.68,0.55,1.68,1.11
